family,support_regime,method,entity_id,r2,nrmse
polynomial,standard_11,gird_adam_lambda_0.1,25,0.9999631275875465,0.006072265841805074
polynomial,standard_11,gird_adam_lambda_0.1,26,0.9996174484975691,0.019558923856669467
polynomial,standard_11,gird_adam_lambda_0.1,27,0.9997236325714933,0.016624302346463535
polynomial,standard_11,gird_adam_lambda_0.1,28,0.9999418793706996,0.007623688693828053
polynomial,standard_11,gird_adam_lambda_0.1,29,0.9999726898786294,0.005225908664585856
polynomial,standard_11,gird_adam_lambda_0.1,30,0.9988327455791746,0.034165105309737154
polynomial,standard_11,gird_adam_lambda_0.1,31,0.9998934981047873,0.010319975543221033
polynomial,standard_11,gird_adam_lambda_0.1,32,0.9994232549648381,0.024015516549971024
polynomial,standard_11,gird_adam_lambda_0.1,33,0.99996383531707,0.0060137079185795545
polynomial,standard_11,gird_adam_lambda_0.1,34,0.9944812358534957,0.07428838500401205
polynomial,standard_11,gird_adam_lambda_0.1,35,0.9999403258602242,0.007724903868389377
polynomial,standard_11,gird_adam_lambda_0.1,36,0.999936781572558,0.007951001662808802
polynomial,standard_11,gird_adam_lambda_0.1,37,0.9999209449183903,0.008891292460024056
polynomial,standard_11,gird_adam_lambda_0.1,38,0.9989672714231415,0.03213609461117763
polynomial,standard_11,gird_adam_lambda_0.1,39,0.9998694430984635,0.011426149899967241
polynomial,standard_11,gird_adam_lambda_0.1,40,0.9995318590491686,0.02163656513477451
polynomial,standard_11,gird_adam_lambda_0.1,41,0.999976387352523,0.004859284667212191
polynomial,standard_11,gird_adam_lambda_0.1,42,0.9998897913457658,0.01049803096938412
polynomial,standard_11,gird_adam_lambda_0.1,43,0.9999807886100444,0.004383079962266585
polynomial,standard_11,gird_adam_lambda_0.1,44,0.999708290107651,0.017079516748109695
polynomial,standard_11,gird_adam_lambda_0.1,45,0.999948737099289,0.007159811499680369
polynomial,standard_11,gird_adam_lambda_0.1,46,0.9999743856613401,0.005061061021156004
polynomial,standard_11,gird_adam_lambda_0.1,47,0.9999777402484938,0.004718024110384923
polynomial,standard_11,gird_adam_lambda_inf,0,0.99984618117122,0.01240237190137449
polynomial,standard_11,gird_adam_lambda_inf,1,0.9987281835236298,0.03566253603391395
polynomial,standard_11,gird_adam_lambda_inf,2,0.9997953143305937,0.014306839951796518
polynomial,standard_11,gird_adam_lambda_inf,3,0.9996004240605397,0.019989395675213656
polynomial,standard_11,gird_adam_lambda_inf,4,0.9963223898032072,0.06064330298386452
polynomial,standard_11,gird_adam_lambda_inf,5,0.9999805205493579,0.004413553063244491
polynomial,standard_11,gird_adam_lambda_inf,6,0.9996809019133311,0.017863316788010602
polynomial,standard_11,gird_adam_lambda_inf,7,0.999553243173731,0.02113662286811733
polynomial,standard_11,gird_adam_lambda_inf,8,0.99898772994861,0.03181619165440859
polynomial,standard_11,gird_adam_lambda_inf,9,0.9748982966405045,0.15843517084124803
polynomial,standard_11,gird_adam_lambda_inf,10,0.9941194376615043,0.07668482469495264
polynomial,standard_11,gird_adam_lambda_inf,11,0.9964088622687679,0.05992610225295935
polynomial,standard_11,gird_adam_lambda_inf,12,0.9882427655713601,0.1084307817395036
polynomial,standard_11,gird_adam_lambda_inf,13,0.9991956312359142,0.028361395665337692
polynomial,standard_11,gird_adam_lambda_inf,14,0.9996723685023958,0.018100593846726264
polynomial,standard_11,gird_adam_lambda_inf,15,0.9993363781449179,0.025760858974072275
polynomial,standard_11,gird_adam_lambda_inf,16,0.9994632094632331,0.023168740508859892
polynomial,standard_11,gird_adam_lambda_inf,17,0.9997203609743334,0.01672241088081135
polynomial,standard_11,gird_adam_lambda_inf,18,0.9999740825043555,0.005090922867667009
polynomial,standard_11,gird_adam_lambda_inf,19,0.9999432291436843,0.0075346437417910155
polynomial,standard_11,gird_adam_lambda_inf,20,0.9998460258084638,0.012408633749780266
polynomial,standard_11,gird_adam_lambda_inf,21,0.9994990053799049,0.022382909107063705
polynomial,standard_11,gird_adam_lambda_inf,22,0.9995633956233501,0.020895080202045304
polynomial,standard_11,gird_adam_lambda_inf,23,0.9994707179332438,0.023006131068829306
polynomial,standard_11,gird_adam_lambda_inf,24,0.9998860104219423,0.010676590188715881
polynomial,standard_11,gird_adam_lambda_inf,25,0.9998716354857625,0.011329806451900409
polynomial,standard_11,gird_adam_lambda_inf,26,0.9959948367566909,0.06328635906187931
polynomial,standard_11,gird_adam_lambda_inf,27,0.9968139547123258,0.05644506433404283
polynomial,standard_11,gird_adam_lambda_inf,28,0.9997773049742678,0.014922969735686248
polynomial,standard_11,gird_adam_lambda_inf,29,0.9995605617991775,0.020962781323632905
polynomial,standard_11,gird_adam_lambda_inf,30,0.9947493540555223,0.0724613410342208
polynomial,standard_11,gird_adam_lambda_inf,31,0.998221044268487,0.042177668635345084
polynomial,standard_11,gird_adam_lambda_inf,32,0.9964439493336926,0.059632630885341126
polynomial,standard_11,gird_adam_lambda_inf,33,0.999967252712668,0.005722524559325835
polynomial,standard_11,gird_adam_lambda_inf,34,0.9953282626009693,0.06835010899062748
polynomial,standard_11,gird_adam_lambda_inf,35,0.9993450940881751,0.025591129553518777
polynomial,standard_11,gird_adam_lambda_inf,36,0.9995988900094892,0.020027730538201595
polynomial,standard_11,gird_adam_lambda_inf,37,0.997873762567521,0.04611114217278706
polynomial,standard_11,gird_adam_lambda_inf,38,0.9948912388728087,0.07147559812405407
polynomial,standard_11,gird_adam_lambda_inf,39,0.9998407851482659,0.012618036762272146
polynomial,standard_11,gird_adam_lambda_inf,40,0.9949863509742727,0.07080712552933754
polynomial,standard_11,gird_adam_lambda_inf,41,0.9999278261701984,0.008495518218547727
polynomial,standard_11,gird_adam_lambda_inf,42,0.9998014349176999,0.014091312298722243
polynomial,standard_11,gird_adam_lambda_inf,43,0.999766745530954,0.015272670658597293
polynomial,standard_11,gird_adam_lambda_inf,44,0.9994736586800821,0.022942129803440462
polynomial,standard_11,gird_adam_lambda_inf,45,0.9992462646037974,0.027454241861734778
polynomial,standard_11,gird_adam_lambda_inf,46,0.9998407667229371,0.012618766859837753
polynomial,standard_11,gird_adam_lambda_inf,47,0.9998671804120243,0.011524738087076405
polynomial,standard_11,gird_adam_selected,0,0.9999642727921914,0.005977224088877433
polynomial,standard_11,gird_adam_selected,1,0.9995564612846048,0.02106035886197398
polynomial,standard_11,gird_adam_selected,2,0.999894244625496,0.010283743214604181
polynomial,standard_11,gird_adam_selected,3,0.9999599645786402,0.006327355005034942
polynomial,standard_11,gird_adam_selected,4,0.9995526387095435,0.021150917012189505
polynomial,standard_11,gird_adam_selected,5,0.9999821454902552,0.004225459708105934
polynomial,standard_11,gird_adam_selected,6,0.999971853725743,0.005305306235928321
polynomial,standard_11,gird_adam_selected,7,0.9997487765133547,0.015850031124428097
polynomial,standard_11,gird_adam_selected,8,0.9999097291568761,0.009501096943186885
polynomial,standard_11,gird_adam_selected,9,0.9854474560444793,0.12063392539215781
polynomial,standard_11,gird_adam_selected,10,0.9995654418484546,0.020846058417488187
polynomial,standard_11,gird_adam_selected,11,0.9960236112772733,0.06305861339045318
polynomial,standard_11,gird_adam_selected,12,0.9986900483387556,0.03619325436105996
polynomial,standard_11,gird_adam_selected,13,0.9999720061358875,0.00529092280349068
polynomial,standard_11,gird_adam_selected,14,0.9999764226423623,0.004855652133102019
polynomial,standard_11,gird_adam_selected,15,0.9999524473680241,0.006895841643767201
polynomial,standard_11,gird_adam_selected,16,0.9997794034907189,0.014852491685947145
polynomial,standard_11,gird_adam_selected,17,0.9999176281656437,0.009075893033543407
polynomial,standard_11,gird_adam_selected,18,0.999976011590375,0.004897796405019622
polynomial,standard_11,gird_adam_selected,19,0.9999533445938812,0.006830476273201209
polynomial,standard_11,gird_adam_selected,20,0.9999838375795862,0.0040202512873946
polynomial,standard_11,gird_adam_selected,21,0.9999005020153393,0.009974867651289047
polynomial,standard_11,gird_adam_selected,22,0.9999406165938579,0.00770606294693504
polynomial,standard_11,gird_adam_selected,23,0.9999769934520721,0.004796514143398424
polynomial,standard_11,gird_adam_selected,24,0.9999540393313582,0.006779429816868358
polynomial,standard_11,gird_adam_selected,25,0.9999621631459896,0.006151166882011482
polynomial,standard_11,gird_adam_selected,26,0.9997290506686141,0.01646053861165852
polynomial,standard_11,gird_adam_selected,27,0.9997435912085891,0.01601276963585368
polynomial,standard_11,gird_adam_selected,28,0.9999440353573305,0.007480951989520261
polynomial,standard_11,gird_adam_selected,29,0.9999722494515373,0.0052678789339414
polynomial,standard_11,gird_adam_selected,30,0.9989189237363711,0.03287972420244575
polynomial,standard_11,gird_adam_selected,31,0.99986749298044,0.011511169339384123
polynomial,standard_11,gird_adam_selected,32,0.9995535056347088,0.021130413277814765
polynomial,standard_11,gird_adam_selected,33,0.9999615357632002,0.006201954272627892
polynomial,standard_11,gird_adam_selected,34,0.9942958597792256,0.07552575865739065
polynomial,standard_11,gird_adam_selected,35,0.9999464898019642,0.00731506650932212
polynomial,standard_11,gird_adam_selected,36,0.9999279369342146,0.008488996747874504
polynomial,standard_11,gird_adam_selected,37,0.9999281461040364,0.008476667739370955
polynomial,standard_11,gird_adam_selected,38,0.9990460208184192,0.03088655341051872
polynomial,standard_11,gird_adam_selected,39,0.9998582271324792,0.011906841206666175
polynomial,standard_11,gird_adam_selected,40,0.9996202516815531,0.019487132124734314
polynomial,standard_11,gird_adam_selected,41,0.9999755235211409,0.004947370903729888
polynomial,standard_11,gird_adam_selected,42,0.9998868650971547,0.010636489216147505
polynomial,standard_11,gird_adam_selected,43,0.9999785370294992,0.0046328145333844935
polynomial,standard_11,gird_adam_selected,44,0.9996871378446355,0.017687909864214375
polynomial,standard_11,gird_adam_selected,45,0.9999562211641921,0.00661655770078902
polynomial,standard_11,gird_adam_selected,46,0.9999770901590667,0.004786422561091224
polynomial,standard_11,gird_adam_selected,47,0.9999793739326981,0.004541593035697993
polynomial,standard_11,gird_gn_lambda_0.0,0,0.9999642727921914,0.005977224088877433
polynomial,standard_11,gird_gn_lambda_0.0,1,0.9995564612846048,0.02106035886197398
polynomial,standard_11,gird_gn_lambda_0.0,2,0.999894244625496,0.010283743214604181
polynomial,standard_11,gird_gn_lambda_0.0,3,0.9999599645786402,0.006327355005034942
polynomial,standard_11,gird_gn_lambda_0.0,4,0.9995526387095435,0.021150917012189505
polynomial,standard_11,gird_gn_lambda_0.0,5,0.9999821454902552,0.004225459708105934
polynomial,standard_11,gird_gn_lambda_0.0,6,0.999971853725743,0.005305306235928321
polynomial,standard_11,gird_gn_lambda_0.0,7,0.9997487765133547,0.015850031124428097
polynomial,standard_11,gird_gn_lambda_0.0,8,0.9999097291568761,0.009501096943186885
polynomial,standard_11,gird_gn_lambda_0.0,9,0.9854474560444793,0.12063392539215781
polynomial,standard_11,gird_gn_lambda_0.0,10,0.9995654418484546,0.020846058417488187
polynomial,standard_11,gird_gn_lambda_0.0,11,0.9960236112772733,0.06305861339045318
polynomial,standard_11,gird_gn_lambda_0.0,12,0.9986900483387556,0.03619325436105996
polynomial,standard_11,gird_gn_lambda_0.0,13,0.9999720061358875,0.00529092280349068
polynomial,standard_11,gird_gn_lambda_0.0,14,0.9999764226423623,0.004855652133102019
polynomial,standard_11,gird_gn_lambda_0.0,15,0.9999524473680241,0.006895841643767201
polynomial,standard_11,gird_gn_lambda_0.0,16,0.9997794034907189,0.014852491685947145
polynomial,standard_11,gird_gn_lambda_0.0,17,0.9999176281656437,0.009075893033543407
polynomial,standard_11,gird_gn_lambda_0.0,18,0.999976011590375,0.004897796405019622
polynomial,standard_11,gird_gn_lambda_0.0,19,0.9999533445938812,0.006830476273201209
polynomial,standard_11,gird_gn_lambda_0.0,20,0.9999838375795862,0.0040202512873946
polynomial,standard_11,gird_gn_lambda_0.0,21,0.9999005020153393,0.009974867651289047
polynomial,standard_11,gird_gn_lambda_0.0,22,0.9999406165938579,0.00770606294693504
polynomial,standard_11,gird_gn_lambda_0.0,23,0.9999769934520721,0.004796514143398424
polynomial,standard_11,gird_gn_lambda_0.0,24,0.9999540393313582,0.006779429816868358
polynomial,standard_11,gird_gn_lambda_0.0,25,0.9999621631459896,0.006151166882011482
polynomial,standard_11,gird_gn_lambda_0.0,26,0.9997290506686141,0.01646053861165852
polynomial,standard_11,gird_gn_lambda_0.0,27,0.9997435912085891,0.01601276963585368
polynomial,standard_11,gird_gn_lambda_0.0,28,0.9999440353573305,0.007480951989520261
polynomial,standard_11,gird_gn_lambda_0.0,29,0.9999722494515373,0.0052678789339414
polynomial,standard_11,gird_gn_lambda_0.0,30,0.9989189237363711,0.03287972420244575
polynomial,standard_11,gird_gn_lambda_0.0,31,0.99986749298044,0.011511169339384123
polynomial,standard_11,gird_gn_lambda_0.0,32,0.9995535056347088,0.021130413277814765
polynomial,standard_11,gird_gn_lambda_0.0,33,0.9999615357632002,0.006201954272627892
polynomial,standard_11,gird_gn_lambda_0.0,34,0.9942958597792256,0.07552575865739065
polynomial,standard_11,gird_gn_lambda_0.0,35,0.9999464898019642,0.00731506650932212
polynomial,standard_11,gird_gn_lambda_0.0,36,0.9999279369342146,0.008488996747874504
polynomial,standard_11,gird_gn_lambda_0.0,37,0.9999281461040364,0.008476667739370955
polynomial,standard_11,gird_gn_lambda_0.0,38,0.9990460208184192,0.03088655341051872
polynomial,standard_11,gird_gn_lambda_0.0,39,0.9998582271324792,0.011906841206666175
polynomial,standard_11,gird_gn_lambda_0.0,40,0.9996202516815531,0.019487132124734314
polynomial,standard_11,gird_gn_lambda_0.0,41,0.9999755235211409,0.004947370903729888
polynomial,standard_11,gird_gn_lambda_0.0,42,0.9998868650971547,0.010636489216147505
polynomial,standard_11,gird_gn_lambda_0.0,43,0.9999785370294992,0.0046328145333844935
polynomial,standard_11,gird_gn_lambda_0.0,44,0.9996871378446355,0.017687909864214375
polynomial,standard_11,gird_gn_lambda_0.0,45,0.9999562211641921,0.00661655770078902
polynomial,standard_11,gird_gn_lambda_0.0,46,0.9999770901590667,0.004786422561091224
polynomial,standard_11,gird_gn_lambda_0.0,47,0.9999793739326981,0.004541593035697993
polynomial,standard_11,gird_gn_lambda_0.1,0,0.9999590450523671,0.006399605271649484
polynomial,standard_11,gird_gn_lambda_0.1,1,0.9995589074738332,0.021002202888430504
polynomial,standard_11,gird_gn_lambda_0.1,2,0.9998925089766355,0.010367787775822992
polynomial,standard_11,gird_gn_lambda_0.1,3,0.9999560982667364,0.006625838306476923
polynomial,standard_11,gird_gn_lambda_0.1,4,0.9995752291629161,0.020609969361546767
polynomial,standard_11,gird_gn_lambda_0.1,5,0.9999821575169742,0.004224036342866543
polynomial,standard_11,gird_gn_lambda_0.1,6,0.9999757023985631,0.004929259725033597
polynomial,standard_11,gird_gn_lambda_0.1,7,0.9997529208591448,0.015718751249868563
polynomial,standard_11,gird_gn_lambda_0.1,8,0.9998929918779011,0.010344473021803644
polynomial,standard_11,gird_gn_lambda_0.1,9,0.9853963878424793,0.12084540602571833
polynomial,standard_11,gird_gn_lambda_0.1,10,0.9995708752667443,0.020715326047535326
