family,label,r2,reference_nrmse
functional_degree2,7892,0.9438603762344983,0.23693801671640155
functional_degree2,8057,0.5921730882441947,0.6386132724550949
functional_degree2,11054,0.9795679847011487,0.1429406005963713
functional_degree2,11060,0.9691676044426516,0.17559155890118525
functional_degree2,11075,0.8815291569763688,0.34419593696560563
functional_degree2,11397,0.9855676814609227,0.12013458510802501
functional_degree2,11399,0.8147508018912404,0.43040585278172006
functional_degree2,11402,0.9879452262652897,0.10979423361320184
functional_degree2,11403,0.8919390799625209,0.32872620832157434
functional_degree2,11621,0.8336764583205161,0.4078278333800723
functional_degree2,11812,-4.020439675393828,2.2406337664584606
functional_degree2,12139,0.9848872496713061,0.12293392667890286
functional_degree2,12216,0.9836779251263538,0.1277578759750108
functional_degree2,12972,0.725591449956263,0.5238401951394499
functional_degree2,13322,0.8410584958697198,0.3986746845866691
functional_degree2,13692,0.9449808690578846,0.23456157175060752
functional_degree2,13713,-32.99278910341578,5.830333532776302
functional_degree2,13978,0.7088184134962237,0.5396124410201977
functional_degree2,14219,0.8163752284218639,0.42851461069388996
functional_degree2,15081,0.9478506354937107,0.22836235352239923
functional_degree2,15402,0.9482156114004423,0.22756183467259558
functional_degree2,15433,0.9074171654494134,0.3042742752034528
functional_degree2,16161,0.9670815483220455,0.18143442803931792
functional_degree2,16609,0.9855901780208643,0.12004091793690885
functional_degree2,16611,0.9941310867682861,0.07660883259594721
functional_degree2,16792,0.9958327337052043,0.06455436696921224
functional_degree2,17209,0.8965515338049161,0.3216340563358984
functional_degree2,17710,-0.8883541998698159,1.3741740064015966
functional_degree2,18305,0.7343214995289138,0.5154401036697533
functional_degree2,18306,0.9714437924193179,0.1689858206497873
functional_degree2,19090,-8.40145475855246,3.06617917913361
functional_degree2,19424,-185.3439933732687,13.650787280346462
functional_degree2,19665,-0.7651723193385735,1.3285978772143863
functional_degree2,20512,-0.1845891278792755,1.0883883166771295
functional_degree2,20574,-46.30915182356676,6.878164858708081
functional_degree2,25605,-113.92188126922464,10.72016237140206
functional_degree2,28201,-0.25097377941937693,1.1184693913645456
functional_degree2,33846,0.9783155635852131,0.14725636290085023
functional_degree2,33847,0.9799781842517126,0.14149846553333162
functional_degree2,35958,0.9671656454696029,0.18120252352105098
functional_degree2,43046,0.11925736557444022,0.9384788939691503
functional_degree2,44259,0.8595075909340675,0.37482317039629837
functional_degree2,45057,0.9437171725281219,0.23724002080567697
functional_degree2,45058,0.9414958799203346,0.24187624951546077
functional_degree2,45060,0.9807790654490509,0.13863958507925908
functional_degree2,45065,0.9789382163307868,0.1451267848097422
functional_degree2,45663,0.948842141668933,0.22618102999824494
functional_degree2,46570,0.9871650525512125,0.11329142707543044
functional_degree2,47036,0.9651074562476468,0.18679545966739453
functional_degree2,47038,0.860427151056453,0.3735944980102718
functional_degree2,47039,0.9812104463258824,0.13707499288388658
functional_degree2,50784,0.9809240169651048,0.1381158319487494
functional_degree2,50798,0.9800336254598029,0.14130242227292897
functional_degree2,50801,0.9767611868242589,0.15244281936431475
functional_degree2,84085,-0.8579549870616263,1.3630682253877193
functional_degree3,13,0.913862470043906,0.29349195892919105
functional_degree3,1046,0.9736620185847538,0.16228980687414196
functional_degree3,1176,0.9895001101614002,0.10246897012559365
functional_degree3,1178,0.9954721961112587,0.06728895814872798
functional_degree3,1652,0.6970897572387846,0.5503728216047875
functional_degree3,2100,0.766272950354193,0.4834532548714582
functional_degree3,2121,0.9863849187044738,0.1166836805021432
functional_degree3,2242,0.9461840313373395,0.23198269043758526
functional_degree3,2251,-13.992181271924002,3.8719738211826797
functional_degree3,3882,0.970526664981969,0.17167799806041237
functional_degree3,3883,0.9858225802549416,0.11906897053833296
functional_degree3,3888,0.9169362923474558,0.28820775085438666
functional_degree3,3967,0.9900692680455315,0.09965305792833683
functional_degree3,5044,0.8010094933724756,0.4460835197892032
functional_degree3,5843,0.9204971379858794,0.28196251881078205
functional_degree3,5845,0.9503644649596706,0.22279033874997675
functional_degree3,6363,-1.7046785895957561,1.6445907057975722
functional_degree3,6420,0.5613216116904014,0.6623280065870675
functional_degree3,6447,0.9386291192044153,0.24773146912652166
functional_degree3,7097,0.9760851707915728,0.1546442019877474
functional_degree3,7376,-0.6138942805561405,1.2703913887287415
functional_degree3,7377,0.3176474719861784,0.8260463231646403
functional_degree3,7477,0.8595562121784555,0.374758305873992
functional_degree3,7529,0.8646663788546187,0.3678771821483105
functional_degree3,7891,0.9833003706819045,0.12922704561389442
functional_degree3,7892,0.9871469854316666,0.1133711363987033
functional_degree3,8057,0.6312664907059908,0.6072343116903138
functional_degree3,11054,0.9801208997116461,0.1409932632729447
functional_degree3,11060,0.9704434844149854,0.17192008487961657
functional_degree3,11075,0.8791812489828439,0.34758991788766846
functional_degree3,11397,0.9934548646702067,0.08090201066594888
functional_degree3,11399,0.8635522305859484,0.3693883720612379
functional_degree3,11402,0.9912249650703101,0.09367515641668202
functional_degree3,11403,0.8905250050555983,0.33087005749145953
functional_degree3,11621,0.8358139187788669,0.4051988169049031
