family,entity_id,doi,physical_r2,log_r2,physical_nrmse
no_q_mlp,BCXRMAKDYDNZHG-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-2.746064132875632e+16,-117.2386359531109,165712526.16732484
no_q_mlp,BJIOGJUNALELMI-ONEGZZNKSA-N,10.1016/j.fluid.2019.03.004,-26076.65843628703,-17.901160677720117,161.48578400678815
no_q_mlp,BKOOMYPCSUNDGP-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,-2.2595763003005365,-31.86209269433685,1.8054296719342284
no_q_mlp,CATSNJVOTSVZJV-UHFFFAOYSA-N,10.1021/je500731x,-2.041050923517583,-9.450494696253433,1.743860924362256
no_q_mlp,CNUDBTRUORMMPA-UHFFFAOYSA-N,10.1016/j.jct.2017.07.008,-0.40517914050105963,-0.057821875758145014,1.1854025225639853
no_q_mlp,CQUAYTJDLQBXCQ-NHYWBVRUSA-N,10.1016/j.jct.2018.12.013,-0.26293150451808556,0.4742920821623485,1.1238022532981882
no_q_mlp,DCAYPVUWAIABOU-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,-0.04433591497734857,0.021443101501058437,1.0219275487906903
no_q_mlp,DMGGLIWGZFZLIY-UHFFFAOYSA-N,10.1016/j.jct.2019.04.014,-1.6876833178566923,-3.6235014023465304,1.639415541544209
no_q_mlp,DUCVQKMNGSZPAV-KHPPLWFESA-N,10.1021/acs.jced.5b00892,-0.4264185658295572,0.2681619155833366,1.1943276626745096
no_q_mlp,FFUAGWLWBBFQJT-UHFFFAOYSA-N,10.1016/j.tca.2015.02.004,-0.3124698313261176,-5.708234078027391,1.1456307569745663
no_q_mlp,FLIACVVOZYBSBS-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-4731.492860082018,-19.163535472808615,68.79311637134938
no_q_mlp,FQTLCLSUCSAZDY-KAMYIIQDSA-N,10.1016/j.jct.2017.07.018,-0.0005952124213055576,0.4478237009678204,1.000297561939099
no_q_mlp,FQTLCLSUCSAZDY-SDNWHVSQSA-N,10.1016/j.jct.2017.07.018,0.01683999619885712,0.41031891674959686,0.9915442520639928
no_q_mlp,FYQGBXGJFWXIPP-OJROSNHMSA-N,10.1021/acs.jced.5b00892,-6.04800511883205,-0.20025498368160433,2.6548079250356413
no_q_mlp,FZRBKIRIBLNOAM-WHVZTFIZSA-N,10.1021/acs.jced.5b00892,-16.234864608225134,-0.45822426023768137,4.151489444551814
no_q_mlp,GSNUFIFRDBKVIE-UHFFFAOYSA-N,10.1016/j.tca.2015.08.013,-1.8478139533857432,-8.676586419526442,1.687546726282192
no_q_mlp,GTMJAZZZRLZFSC-UHFFFAOYSA-N,10.1016/j.jct.2016.05.020,-42.32176675866685,-5.884854532921966,6.5819272829974995
no_q_mlp,GXOHBWLPQHTYPF-UHFFFAOYSA-N,10.1016/j.jct.2018.07.029,-109.45792781073033,-4.571420280893735,10.50989666032594
no_q_mlp,HLPIHRDZBHXTFJ-UHFFFAOYSA-N,10.1021/acs.jced.8b00153,-1.641481590540542,-14.615243624660371,1.6252635449491082
no_q_mlp,HNVRRHSXBLFLIG-UHFFFAOYSA-N,10.1016/j.jct.2015.07.028,-1.2598216754382139,-9.846668335204155,1.5032703268002778
no_q_mlp,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-145273.57018761022,-31.403602285805967,381.1490131006641
no_q_mlp,HUEBIMLTDXKIPR-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-252841.28169250846,-17.526627430773132,502.8342487266639
no_q_mlp,HYNYWFRJHNNLJA-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-2.043625299531698e+18,-175.97455909383288,1429554231.0565548
no_q_mlp,ILVXOBCQQYKLDS-UHFFFAOYSA-N,10.1016/j.jct.2019.04.014,-0.38906989349252696,-0.30540301753413357,1.1785880932253332
no_q_mlp,IPWBFGUBXWMIPR-UHFFFAOYSA-N,10.1016/j.fluid.2014.12.023,-1.0673997584152954,-3.351939168275253,1.4378455266179655
no_q_mlp,JCCCMAAJYSNBPR-UHFFFAOYSA-N,10.1021/acs.jced.8b00153,-0.5930619515723854,-1.390652514888925,1.2621655800933511
no_q_mlp,JFUCOPIALLYRGN-UHFFFAOYSA-N,10.1016/j.fluid.2019.112241,-859905.2186515987,-37.00825902442369,927.3112846566672
no_q_mlp,JLWVYDNKQWLDOP-UHFFFAOYSA-N,10.1016/j.jct.2016.05.020,-124.02717674799705,-7.096568747396063,11.181555202564494
no_q_mlp,JNDDPBOKWCBQSM-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-110892.22616107615,-11.97036144973666,333.00634552674245
no_q_mlp,JSRLURSZEMLAFO-UHFFFAOYSA-N,10.1021/je5008795,-415.33638037519233,-11.478294025927575,20.40432259045108
no_q_mlp,JWUJQDFVADABEY-UHFFFAOYSA-N,10.1016/j.fluid.2015.05.002,-1.860370074668682,-37.13400132464796,1.6912628638590401
no_q_mlp,KFIGICHILYTCJF-UHFFFAOYSA-N,10.1021/acs.jced.5b01003,-0.4380948670051896,-9.562272885959237,1.1992059318587402
no_q_mlp,KKOXKGNSUHTUBV-LSDHHAIUSA-N,10.1016/j.jct.2019.06.011,-0.1939542621159549,0.5812999956033609,1.0926821413915189
no_q_mlp,LDTMPQQAWUMPKS-OWOJBTEDSA-N,10.1021/acs.jced.9b00001,-1.378236770491287,-16.33597498902007,1.5421532902053827
no_q_mlp,LRESCJAINPKJTO-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,-230020.84598143052,-9.790891600502194,479.60592780055435
no_q_mlp,MFFMQGGZCLEMCI-UHFFFAOYSA-N,10.1016/j.jct.2017.09.005,-0.7202040165852703,-1.5201254479720676,1.311565483148009
no_q_mlp,MHNNAWXXUZQSNM-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,-2.17318500251868,-33.85192883117116,1.781343594739286
no_q_mlp,MIZLGWKEZAPEFJ-UHFFFAOYSA-N,10.1021/acs.jced.7b00818,-5.6105187917308905,-454.1916518935441,2.5710929177551884
no_q_mlp,MMCPOSDMTGQNKG-UHFFFAOYSA-N,10.1016/j.fluid.2015.12.053,-3.839780109109814,-31.280183510478963,2.199950024230054
no_q_mlp,MZQZQKZKTGRQCG-UHFFFAOYSA-J,10.1016/j.jct.2017.05.008,-4.228915559979372e+23,-10323.887667430694,650301127169.5116
no_q_mlp,NHTMVDHEPJAVLT-UHFFFAOYSA-N,10.1016/j.fluid.2015.05.002,-2.497689457213564,-48.42516853764044,1.8702110729042227
no_q_mlp,NLAQSJDWYQLILD-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-8.328891135236918e+16,-180.13034082223157,288598183.21044433
no_q_mlp,NYJDFGBMGPOULY-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-3412815969114918.5,-134.6202710435788,58419311.611100994
no_q_mlp,NZMAJUHVSZBJHL-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,-2802.5917669693467,-15.846763800128809,52.94895435199213
no_q_mlp,OWFNNCHTAVHPBL-UHFFFAOYSA-N,10.1021/acs.jced.5b00255,-1.0501342085953418,-0.9939088560639984,1.4318289732350515
no_q_mlp,PAPNRQCYSFBWDI-UHFFFAOYSA-N,10.1016/j.jct.2017.09.005,-0.766492252790526,-1.9595264707169555,1.3290945236477825
no_q_mlp,PDSNLYSELAIEBU-RMRHIDDWSA-N,10.1016/j.jct.2018.12.013,-0.20960064071583817,0.4790576512604936,1.0998184580719845
no_q_mlp,PHWISBHSBNDZDX-LSDHHAIUSA-N,10.1016/j.jct.2019.06.011,-0.1396068845157432,0.5707062305089452,1.0675237161373716
no_q_mlp,PPNRRQMJESAXGJ-SREVYHEPSA-N,10.1021/acs.jced.5b00892,-99.73357501886119,-0.963379135098813,10.036611730004363
no_q_mlp,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,10.1016/j.jct.2015.12.005,-0.7487803430560342,-1.7909454203767061,1.32241458818936
no_q_mlp,PVOAHINGSUIXLS-UHFFFAOYSA-N,10.1021/acs.jced.6b00576,-1.1807660697675724,-12.823914147153912,1.476741707194448
no_q_mlp,QDFKKJYEIFBEFC-UHFFFAOYSA-N,10.1016/j.fluid.2014.12.023,-1.1988227003637366,-9.811605888618653,1.4828427766839398
no_q_mlp,QGFKEJNZCFQRPM-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-4.552414263280554e+16,-169.43897060258968,213363873.77624527
no_q_mlp,QJMGASHUZRHZBT-UHFFFAOYSA-N,10.1021/je5010593,-1.4621299586630356,-25.01918541990696,1.5691175732439668
no_q_mlp,QLCJOAMJPCOIDI-UHFFFAOYSA-N,10.1016/j.jct.2016.06.025,-4.607033180166604,-17.580514413858968,2.3679174774823983
no_q_mlp,QQGNLKJAIVSNCO-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,-1185.8585373934072,-3.6461297393464447,34.45081330525314
no_q_mlp,QTUGGVBKWIYQSS-UHFFFAOYSA-N,10.1021/je500784s,-532.4361414684311,-7.835611417476443,23.096236521745944
no_q_mlp,RFEQLTBBKNKGGJ-YTXTXJHMSA-N,10.1021/acs.jced.5b00892,-5.083519587077603,-0.16517021555225964,2.4664791884541826
no_q_mlp,RGZSQWQPBWRIAQ-CABCVRRESA-N,10.1016/j.jct.2016.11.027,0.1905591845169492,0.2513819612453716,0.8996892883007173
no_q_mlp,RWCCWEUUXYIKHB-UHFFFAOYSA-N,10.1016/j.fluid.2014.11.026,-75641.52655148823,-13.490406313266831,275.03186461115416
no_q_mlp,SMIOEQSLJNNKQF-UHFFFAOYSA-N,10.1016/j.jct.2016.12.012,-14114.65854193962,-21.873749799858704,118.80933693081374
no_q_mlp,SNRUBQQJIBEYMU-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,-0.2706782288558387,0.4625326326292135,1.1272436421891403
no_q_mlp,SUAKHGWARZSWIH-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,0.5543564258043334,-0.30060470599860944,0.6675654081778554
no_q_mlp,SUCYDSJQVVGOIW-WAYWQWQTSA-N,10.1021/acs.jced.5b00892,-0.012827646217613342,0.4294719310089199,1.006393385420241
no_q_mlp,SVURIXNDRWRAFU-OGMFBOKVSA-N,10.1016/j.jct.2017.07.018,0.2541761047273112,0.3766423732169263,0.8636109629183089
no_q_mlp,UAHWPYUMFXYFJY-UHFFFAOYSA-N,10.1016/j.jct.2018.12.013,-0.17395269320797446,-0.5646040356517392,1.0834909751391446
no_q_mlp,UPIJOAFHOIWPLT-UHFFFAOYSA-N,10.1021/acs.jced.6b00470,-1.3066829983851633,-1.1973143040180232,1.5187768099313221
no_q_mlp,UQDUPQYQJKYHQI-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-581.5587351537604,-4.993796539801396,24.136253544279825
no_q_mlp,VLLNJDMHDJRNFK-UHFFFAOYSA-N,10.1016/j.jct.2017.07.018,-0.17689418876109997,0.6412418193014784,1.0848475417131662
no_q_mlp,VMYXUZSZMNBRCN-CQSZACIVSA-N,10.1016/j.jct.2019.06.011,-0.20737008285945713,0.5856910274957368,1.098803932855838
no_q_mlp,WBAXCOMEMKANRN-UHFFFAOYSA-N,10.1021/acs.jced.5b00943,-0.9877368816504282,-6.3006676873113925,1.4098712287476571
no_q_mlp,WYJOVVXUZNRJQY-UHFFFAOYSA-N,10.1016/j.fluid.2016.10.026,-0.08550505850863588,0.4211531258616007,1.041875740435795
no_q_mlp,XDEOCNXROZOGPZ-UHFFFAOYSA-N,10.1016/j.fluid.2016.08.022,-0.539775590333452,-2.9630484037103786,1.2408769440736063
no_q_mlp,XFTIKWYXFSNCQF-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,-302.98979086208834,-11.19297645598975,17.435303004596403
no_q_mlp,XJHCXCQVJFPJIK-UHFFFAOYSA-M,10.1016/j.jct.2017.05.008,-746850247800738.6,-1327.1238232955743,27328561.026895285
no_q_mlp,XPKRTVFFOQAGAS-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-1.2691450655151547e+17,-177.10816131334758,356250623.22965205
no_q_mlp,YJINQJFQLQIYHX-SNAWJCMRSA-N,10.1021/acs.jced.5b00892,-2.669099699343849,-0.026281074420942296,1.9154894150957478
no_q_mlp,YWAKXRMUMFPDSH-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,-2.2472107149427836,-37.45300985915478,1.8020018631907082
no_q_mlp,ZAZKJZBWRNNLDS-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,-521886.351717503,-22.09261604811405,722.4177127656153
no_q_mlp,ZPHGMBGIFODUMF-UHFFFAOYSA-N,10.1016/j.jct.2017.07.008,-0.09932522537439437,0.11860341763354587,1.0484871126410635
no_q_mlp,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,10.1021/acs.jced.5b00537,-0.5197805821350092,-6.048038973349162,1.2327938116875057
raw_decoder,AOHJOMMDDJHIJH-UHFFFAOYSA-N,10.1016/j.jct.2015.03.011,0.9993126066184205,0.9992869592509671,0.02621818799191784
raw_decoder,ARXJGSRGQADJSQ-UHFFFAOYSA-N,10.1021/acs.jced.8b00845,0.9685492986055204,0.9955499452883287,0.17734345602383966
raw_decoder,AXTXARBFPWQUQA-UHFFFAOYSA-M,10.1016/j.jct.2018.10.007,0.8862348540847679,0.9486302762260468,0.3372908921320468
raw_decoder,BCXRMAKDYDNZHG-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.9353763926050938,0.9907164069014707,0.25421173732718616
raw_decoder,BJIOGJUNALELMI-ONEGZZNKSA-N,10.1016/j.fluid.2019.03.004,0.969607297238484,0.9947175445473218,0.1743350302191615
raw_decoder,BKOOMYPCSUNDGP-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,0.9888146869963005,0.9931989412701895,0.10576064014414607
raw_decoder,CATSNJVOTSVZJV-UHFFFAOYSA-N,10.1021/je500731x,0.9987523494231768,0.9990523374515544,0.03532209757111202
raw_decoder,CNUDBTRUORMMPA-UHFFFAOYSA-N,10.1016/j.jct.2017.07.008,0.999365828555088,0.9997314986174507,0.025182760867545978
raw_decoder,CQUAYTJDLQBXCQ-NHYWBVRUSA-N,10.1016/j.jct.2018.12.013,0.988750722381522,0.9997087608785934,0.10606261178416285
raw_decoder,DCAYPVUWAIABOU-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,0.9986794874827732,0.9994067721820551,0.03633885685085197
raw_decoder,DMGGLIWGZFZLIY-UHFFFAOYSA-N,10.1016/j.jct.2019.04.014,0.998469452688911,0.9986871277420061,0.03912220994638484
raw_decoder,DUCVQKMNGSZPAV-KHPPLWFESA-N,10.1021/acs.jced.5b00892,0.9744246969806428,0.9988445950010499,0.1599228033125896
raw_decoder,FFUAGWLWBBFQJT-UHFFFAOYSA-N,10.1016/j.tca.2015.02.004,0.9851592422257188,0.9942116311500907,0.12182264885595466
raw_decoder,FLIACVVOZYBSBS-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9902926901740584,0.9943793164192536,0.09852568104784432
raw_decoder,FQTLCLSUCSAZDY-KAMYIIQDSA-N,10.1016/j.jct.2017.07.018,0.9741014263532588,0.9991848100900678,0.1609303378693439
raw_decoder,FQTLCLSUCSAZDY-SDNWHVSQSA-N,10.1016/j.jct.2017.07.018,0.974076230786789,0.9990558937338073,0.16100859981134866
raw_decoder,FYQGBXGJFWXIPP-OJROSNHMSA-N,10.1021/acs.jced.5b00892,0.9844104367272158,0.9988135736315651,0.12485817263112646
raw_decoder,FZRBKIRIBLNOAM-WHVZTFIZSA-N,10.1021/acs.jced.5b00892,0.9770111666944197,0.9991493111474636,0.1516206889101231
raw_decoder,GSNUFIFRDBKVIE-UHFFFAOYSA-N,10.1016/j.tca.2015.08.013,0.987861487967524,0.9946703877859225,0.11017491562273135
raw_decoder,GTMJAZZZRLZFSC-UHFFFAOYSA-N,10.1016/j.jct.2016.05.020,0.9802989067713702,0.9830885207235986,0.1403605828878955
raw_decoder,GXOHBWLPQHTYPF-UHFFFAOYSA-N,10.1016/j.jct.2018.07.029,0.9959323238451657,0.997318422143268,0.06377833609333429
raw_decoder,HLPIHRDZBHXTFJ-UHFFFAOYSA-N,10.1021/acs.jced.8b00153,0.9812549662172141,0.9915891472766141,0.13691250411407255
raw_decoder,HNVRRHSXBLFLIG-UHFFFAOYSA-N,10.1016/j.jct.2015.07.028,0.9989345706300266,0.9994087858571133,0.03264091558111517
raw_decoder,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9831438732892941,0.9932401989275523,0.12983114692055173
raw_decoder,HUEBIMLTDXKIPR-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9861041898006776,0.9957690266827428,0.11788049117357136
raw_decoder,HYNYWFRJHNNLJA-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.9300846397259493,0.9680769932892915,0.2644151286784677
raw_decoder,ILVXOBCQQYKLDS-UHFFFAOYSA-N,10.1016/j.jct.2019.04.014,0.9995593933335879,0.9990726009720022,0.020990632825432776
raw_decoder,IPWBFGUBXWMIPR-UHFFFAOYSA-N,10.1016/j.fluid.2014.12.023,0.9951984931597724,0.998135010514391,0.06929290613206797
raw_decoder,JCCCMAAJYSNBPR-UHFFFAOYSA-N,10.1021/acs.jced.8b00153,0.9991322479158913,0.9989743575745119,0.029457632018013984
raw_decoder,JFUCOPIALLYRGN-UHFFFAOYSA-N,10.1016/j.fluid.2019.112241,0.9702705269791538,0.9916471693183929,0.17242236809893927
raw_decoder,JLWVYDNKQWLDOP-UHFFFAOYSA-N,10.1016/j.jct.2016.05.020,0.9905098319361335,0.9419869134493177,0.09741749362340653
raw_decoder,JNDDPBOKWCBQSM-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9632823445168305,0.9957924143766173,0.191618515501946
raw_decoder,JSRLURSZEMLAFO-UHFFFAOYSA-N,10.1021/je5008795,0.9990118591167091,0.9986295536883864,0.03143470825840384
raw_decoder,JWUJQDFVADABEY-UHFFFAOYSA-N,10.1016/j.fluid.2015.05.002,0.9933265873677767,0.9966661229044055,0.08169095808119325
raw_decoder,KFIGICHILYTCJF-UHFFFAOYSA-N,10.1021/acs.jced.5b01003,0.9995551667647685,0.9994748195618927,0.02109107003524071
raw_decoder,KKOXKGNSUHTUBV-LSDHHAIUSA-N,10.1016/j.jct.2019.06.011,0.9983094398731259,0.9995699439173471,0.04111642162049221
raw_decoder,LDTMPQQAWUMPKS-OWOJBTEDSA-N,10.1021/acs.jced.9b00001,0.9933805610875226,0.9955803251989983,0.08135993431952485
raw_decoder,LRESCJAINPKJTO-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,0.9553711625408386,0.9801425059873993,0.21125538445010436
raw_decoder,MFFMQGGZCLEMCI-UHFFFAOYSA-N,10.1016/j.jct.2017.09.005,0.9956371224229746,0.9995064842709758,0.06605208230650533
raw_decoder,MHNNAWXXUZQSNM-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,0.9429800842937458,0.9903373468054939,0.238788432940656
raw_decoder,MIZLGWKEZAPEFJ-UHFFFAOYSA-N,10.1021/acs.jced.7b00818,0.9888035280563445,0.9790965790594498,0.10581338263024916
raw_decoder,MMCPOSDMTGQNKG-UHFFFAOYSA-N,10.1016/j.fluid.2015.12.053,0.8794298186095986,0.9464796577589557,0.347232172170727
raw_decoder,MZQZQKZKTGRQCG-UHFFFAOYSA-J,10.1016/j.jct.2017.05.008,-286.7479062464961,-26.967476665873967,16.96313373897925
raw_decoder,NHTMVDHEPJAVLT-UHFFFAOYSA-N,10.1016/j.fluid.2015.05.002,0.9946575085462903,0.9980184874935849,0.0730923488041651
raw_decoder,NLAQSJDWYQLILD-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.912890950813365,0.9851427848084862,0.29514242186889184
raw_decoder,NYJDFGBMGPOULY-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.953003817724319,0.9910714013586304,0.21678602878340894
raw_decoder,NZMAJUHVSZBJHL-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,0.9961717666524017,0.9983880762336889,0.061872718928444634
raw_decoder,OWFNNCHTAVHPBL-UHFFFAOYSA-N,10.1021/acs.jced.5b00255,0.9963996795382943,0.9992201455261893,0.06000267045478581
raw_decoder,PAPNRQCYSFBWDI-UHFFFAOYSA-N,10.1016/j.jct.2017.09.005,0.9962864481668164,0.9992169426247159,0.06093891887114136
raw_decoder,PDSNLYSELAIEBU-RMRHIDDWSA-N,10.1016/j.jct.2018.12.013,0.99465088742252,0.9998226979168371,0.07313762764459893
raw_decoder,PHWISBHSBNDZDX-LSDHHAIUSA-N,10.1016/j.jct.2019.06.011,0.9990668885029486,0.999515160098894,0.030546873768872836
raw_decoder,PPNRRQMJESAXGJ-SREVYHEPSA-N,10.1021/acs.jced.5b00892,0.9926067017393977,0.9985619979264501,0.0859842907780388
raw_decoder,PQNFLJBBNBOBRQ-UHFFFAOYSA-N,10.1016/j.jct.2015.12.005,0.9994754793077961,0.9997151257210232,0.02290241673282291
raw_decoder,PVOAHINGSUIXLS-UHFFFAOYSA-N,10.1021/acs.jced.6b00576,0.9902338396296755,0.9983478357906641,0.09882388562652508
raw_decoder,QDFKKJYEIFBEFC-UHFFFAOYSA-N,10.1016/j.fluid.2014.12.023,0.9706308936599659,0.9922477324206319,0.17137417057431403
raw_decoder,QGFKEJNZCFQRPM-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.9546944089921817,0.968932236490165,0.212851100555807
raw_decoder,QJMGASHUZRHZBT-UHFFFAOYSA-N,10.1021/je5010593,0.9453662401493002,0.9765138142421403,0.23373865715944356
raw_decoder,QLCJOAMJPCOIDI-UHFFFAOYSA-N,10.1016/j.jct.2016.06.025,0.9992321763538727,0.99910313626492,0.027709630927302456
raw_decoder,QQGNLKJAIVSNCO-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,0.9837908747448273,0.9970303883034972,0.1273150629547529
raw_decoder,QTUGGVBKWIYQSS-UHFFFAOYSA-N,10.1021/je500784s,0.9994669310860714,0.9994049752961485,0.023088285209788586
raw_decoder,RFEQLTBBKNKGGJ-YTXTXJHMSA-N,10.1021/acs.jced.5b00892,0.9925450781031107,0.9992771137994697,0.0863418895837318
raw_decoder,RGZSQWQPBWRIAQ-CABCVRRESA-N,10.1016/j.jct.2016.11.027,0.9682637985595535,0.9992296356071204,0.17814657291243788
raw_decoder,RWCCWEUUXYIKHB-UHFFFAOYSA-N,10.1016/j.fluid.2014.11.026,0.9954695782388605,0.9985220254011288,0.06730840780422251
raw_decoder,SMIOEQSLJNNKQF-UHFFFAOYSA-N,10.1016/j.jct.2016.12.012,0.9824848976212188,0.9928934308908814,0.13234463486965084
raw_decoder,SNRUBQQJIBEYMU-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,0.9615412970936034,0.9993364554960361,0.19610890572943554
raw_decoder,SUAKHGWARZSWIH-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,0.9995025287248399,0.9994662192234907,0.02230406409514022
raw_decoder,SUCYDSJQVVGOIW-WAYWQWQTSA-N,10.1021/acs.jced.5b00892,0.9950827180667758,0.9996085886691144,0.07012333372868244
raw_decoder,SVURIXNDRWRAFU-OGMFBOKVSA-N,10.1016/j.jct.2017.07.018,0.9735503143109661,0.9987574384807818,0.16263359335953287
raw_decoder,UAHWPYUMFXYFJY-UHFFFAOYSA-N,10.1016/j.jct.2018.12.013,0.9982700059971407,0.9991008830561016,0.0415931965934261
raw_decoder,UPIJOAFHOIWPLT-UHFFFAOYSA-N,10.1021/acs.jced.6b00470,0.9934690686438138,0.998988733237969,0.08081417794042202
raw_decoder,UQDUPQYQJKYHQI-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9941769219880432,0.9986057237498468,0.07630909521123155
raw_decoder,VLLNJDMHDJRNFK-UHFFFAOYSA-N,10.1016/j.jct.2017.07.018,0.9991522827810454,0.9993671860587682,0.029115583781792128
raw_decoder,VMYXUZSZMNBRCN-CQSZACIVSA-N,10.1016/j.jct.2019.06.011,0.9983072869909371,0.9996468345879239,0.04114259361128036
raw_decoder,WBAXCOMEMKANRN-UHFFFAOYSA-N,10.1021/acs.jced.5b00943,0.9911997558606013,0.9960975605484996,0.09380961645481097
raw_decoder,WYJOVVXUZNRJQY-UHFFFAOYSA-N,10.1016/j.fluid.2016.10.026,0.9993076045831277,0.9998276813374822,0.026313407549617283
raw_decoder,XDEOCNXROZOGPZ-UHFFFAOYSA-N,10.1016/j.fluid.2016.08.022,0.9506976515551061,0.9784438836358353,0.2220413214806961
raw_decoder,XFTIKWYXFSNCQF-UHFFFAOYSA-N,10.1016/j.fluid.2019.04.036,0.9978599122438785,0.9990586343511051,0.04626108252215332
raw_decoder,XJHCXCQVJFPJIK-UHFFFAOYSA-M,10.1016/j.jct.2017.05.008,-5.428509859178596,-1.4808254510412318,2.535450622508472
raw_decoder,XPKRTVFFOQAGAS-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,0.8950643111352972,0.9819212087084728,0.3239377854846558
raw_decoder,YJINQJFQLQIYHX-SNAWJCMRSA-N,10.1021/acs.jced.5b00892,0.9978850373115166,0.9994171654526505,0.04598872349265042
raw_decoder,YWAKXRMUMFPDSH-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,0.9522337515769814,0.9915130382793863,0.2185549094004035
raw_decoder,ZAZKJZBWRNNLDS-UHFFFAOYSA-N,10.1016/j.jct.2019.01.007,0.9594647298440923,0.9935226590668665,0.20133372831174554
raw_decoder,ZPHGMBGIFODUMF-UHFFFAOYSA-N,10.1016/j.jct.2017.07.008,0.9973246760594033,0.9985623391941241,0.05172353372108932
raw_decoder,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,10.1021/acs.jced.5b00537,0.9993546092798741,0.9995250457788484,0.025404541328785384
raw_q_ridge_expression,AOHJOMMDDJHIJH-UHFFFAOYSA-N,10.1016/j.jct.2015.03.011,-1.899642818629156,-9.114002281337624,1.7028337613017765
raw_q_ridge_expression,ARXJGSRGQADJSQ-UHFFFAOYSA-N,10.1021/acs.jced.8b00845,-0.611055760112944,-0.4157657930287053,1.2692737136303358
raw_q_ridge_expression,AXTXARBFPWQUQA-UHFFFAOYSA-M,10.1016/j.jct.2018.10.007,-980312.8988572223,-17.865601184116443,990.1080238323605
raw_q_ridge_expression,BCXRMAKDYDNZHG-UHFFFAOYSA-N,10.1016/j.jct.2018.10.007,-260211.68913202503,-10.759355392802595,510.11046757739155
raw_q_ridge_expression,BJIOGJUNALELMI-ONEGZZNKSA-N,10.1016/j.fluid.2019.03.004,-2.3956440323353902,0.40171590563772097,1.8427273353199576
raw_q_ridge_expression,BKOOMYPCSUNDGP-UHFFFAOYSA-N,10.1021/acs.jced.7b00148,-0.6838902280547097,-1.1917923127540409,1.297647959985569
raw_q_ridge_expression,CATSNJVOTSVZJV-UHFFFAOYSA-N,10.1021/je500731x,-1.0440861928202674,-4.343668114438879,1.4297154237190937
raw_q_ridge_expression,CNUDBTRUORMMPA-UHFFFAOYSA-N,10.1016/j.jct.2017.07.008,0.7417407049681913,0.7745949661901916,0.5081921831667707
raw_q_ridge_expression,CQUAYTJDLQBXCQ-NHYWBVRUSA-N,10.1016/j.jct.2018.12.013,-0.5899784400073342,0.9311416101456251,1.2609434721696824
raw_q_ridge_expression,DCAYPVUWAIABOU-UHFFFAOYSA-N,10.1016/j.tca.2015.03.020,0.8766569819328478,0.9816506960881876,0.3512022466715613
raw_q_ridge_expression,DMGGLIWGZFZLIY-UHFFFAOYSA-N,10.1016/j.jct.2019.04.014,-16.49433219828937,-1.9278035601811285,4.182622645935128
